#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-01-10;Bélarus;708931;5724;0;0.81;0.00;99.19
2022-01-10;Botswana;232432;2497;0;1.07;0.00;98.93
2022-01-10;Bhoutan;2802;3;0;0.11;0.00;99.89
2022-01-10;Bahamas;28968;717;0;2.48;0.00;97.52
2022-01-10;Brésil;22563104;620366;0;2.75;0.00;97.25
2022-01-10;Bolivie;686023;19999;0;2.92;0.00;97.08
2022-01-10;Brunéi Darussalam;15678;98;0;0.63;0.00;99.37
2022-01-10;Saint Barthélemy;2363;6;0;0.25;0.00;99.75
2022-01-10;Bénin;25522;161;0;0.63;0.00;99.37
2022-01-10;Burundi;35500;38;0;0.11;0.00;99.89
2022-01-10;Bahreïn;294466;1397;0;0.47;0.00;99.53
2022-01-10;Bulgarie;787178;31672;0;4.02;0.00;95.98
2022-01-10;Burkina Faso;19636;333;0;1.70;0.00;98.30
2022-01-10;Belgique;2286532;28518;0;1.25;0.00;98.75
2022-01-10;Bangladesh;1595931;28105;0;1.76;0.00;98.24
2022-01-10;Barbade;32228;266;0;0.83;0.00;99.17
2022-01-10;Bosnie-Herzégovine;302587;13645;0;4.51;0.00;95.49
2022-01-10;Azerbaïdjan;621563;8457;0;1.36;0.00;98.64
2022-01-10;Australie;1139097;2415;0;0.21;0.00;99.79
2022-01-10;Autriche;1350225;13855;0;1.03;0.00;98.97
2022-01-10;Argentine;6399196;117543;0;1.84;0.00;98.16
2022-01-10;Angola;90316;1832;0;2.03;0.00;97.97
2022-01-10;Arménie;345981;8004;0;2.31;0.00;97.69
2022-01-10;Albanie;220487;3241;0;1.47;0.00;98.53
2022-01-10;Antigua-et-Barbuda;5058;120;0;2.37;0.00;97.63
2022-01-10;Afghanistan;158394;7373;0;4.65;0.00;95.35
2022-01-10;Émirats Arabes Unis;788187;2174;0;0.28;0.00;99.72
2022-01-10;Andorre;27983;141;0;0.50;0.00;99.50
2022-01-09;Autres;721;15;0;2.08;0.00;97.92
2022-01-09;Zimbabwe;221918;5148;0;2.32;0.00;97.68
2022-01-09;Zambie;282904;3812;0;1.35;0.00;98.65
2022-01-09;Afrique du Sud;3526054;92453;0;2.62;0.00;97.38
2022-01-09;Mayotte;24671;186;0;0.75;0.00;99.25
2022-01-09;Yémen;10197;1986;0;19.48;0.00;80.52
2022-01-09;Kosovo;162677;2991;0;1.84;0.00;98.16
2022-01-09;Samoa;3;0;0;0.00;0.00;100.00
2022-01-09;Vanuatu;7;1;0;14.29;0.00;85.71
2022-01-09;Viet Nam;1899575;34319;0;1.81;0.00;98.19
2022-01-09;Venezuela;447288;5357;0;1.20;0.00;98.80
2022-01-09;St-Vincent / Grenadines;6247;84;0;1.34;0.00;98.66
2022-01-09;Vatican;27;0;0;0.00;0.00;100.00
2022-01-09;Ouzbékistan;200341;1494;0;0.75;0.00;99.25
2022-01-09;Uruguay;449422;6192;0;1.38;0.00;98.62
2022-01-09;États-Unis;60261705;838028;0;1.39;0.00;98.61
2022-01-09;Ouganda;153762;3339;0;2.17;0.00;97.83
2022-01-09;Ukraine;3883316;103615;0;2.67;0.00;97.33
2022-01-09;Tanzanie;30564;740;0;2.42;0.00;97.58
2022-01-09;Taïwan;17362;850;0;4.90;0.00;95.10
2022-01-09;Trinité-et-Tobago;96952;3066;0;3.16;0.00;96.84
2022-01-09;Turquie;9980422;83702;0;0.84;0.00;99.16
2022-01-09;Tonga;1;0;0;0.00;0.00;100.00
2022-01-09;Tunisie;743838;25665;0;3.45;0.00;96.55
2022-01-09;Timor-Leste;19856;122;0;0.61;0.00;99.39
2022-01-09;Tadjikistan;17493;125;0;0.71;0.00;99.29
2022-01-09;Thaïlande;2269550;21825;0;0.96;0.00;99.04
2022-01-09;Togo;33915;253;0;0.75;0.00;99.25
2022-01-09;Tchad;6185;184;0;2.97;0.00;97.03
2022-01-09;Eswatini;67294;1336;0;1.99;0.00;98.01
2022-01-09;Syrie;50502;2926;0;5.79;0.00;94.21
2022-01-09;El Salvador;122469;3827;0;3.12;0.00;96.88
2022-01-09;Sao Tomé-et-Principe;4892;63;0;1.29;0.00;98.71
2022-01-09;Soudan du sud;16042;136;0;0.85;0.00;99.15
2022-01-09;Suriname;57705;1198;0;2.08;0.00;97.92
2022-01-09;Somalie;24261;1335;0;5.50;0.00;94.50
2022-01-09;Sénégal;79290;1898;0;2.39;0.00;97.61
2022-01-09;Saint-Marin;9095;103;0;1.13;0.00;98.87
2022-01-09;Sierra Leone;7448;124;0;1.66;0.00;98.34
2022-01-09;Slovaquie;1397257;16962;0;1.21;0.00;98.79
2022-01-09;Slovénie;490784;5655;0;1.15;0.00;98.85
2022-01-09;Singapour;285647;838;0;0.29;0.00;99.71
2022-01-09;Suède;1416650;15377;0;1.09;0.00;98.91
2022-01-09;Soudan;47443;3340;0;7.04;0.00;92.96
2022-01-09;Seychelles;26968;134;0;0.50;0.00;99.50
2022-01-09;Îles Salomon;28;0;0;0.00;0.00;100.00
2022-01-09;Arabie Saoudite;578753;8893;0;1.54;0.00;98.46
2022-01-09;Rwanda;120984;1375;0;1.14;0.00;98.86
2022-01-09;Russie;10470006;309787;0;2.96;0.00;97.04
2022-01-09;Serbie;1350595;12912;0;0.96;0.00;99.04
2022-01-09;Roumanie;1844537;59011;0;3.20;0.00;96.80
2022-01-09;Réunion;85960;419;0;0.49;0.00;99.51
2022-01-09;Qatar;270651;618;0;0.23;0.00;99.77
2022-01-09;Paraguay;472673;16658;0;3.52;0.00;96.48
2022-01-09;Palaos;8;0;0;0.00;0.00;100.00
2022-01-09;Portugal;1639846;19113;0;1.17;0.00;98.83
2022-01-09;Palestine;471414;4954;0;1.05;0.00;98.95
2022-01-09;Pologne;4213197;99742;0;2.37;0.00;97.63
2022-01-09;Pakistan;1305707;28972;0;2.22;0.00;97.78
2022-01-09;Philippines;2965447;52150;0;1.76;0.00;98.24
2022-01-09;Papouasie-Nouvelle-Guinée;36357;591;0;1.63;0.00;98.37
2022-01-09;Polynésie Française;46534;636;0;1.37;0.00;98.63
2022-01-09;Pérou;2358685;203019;0;8.61;0.00;91.39
2022-01-09;Panama;526315;7465;0;1.42;0.00;98.58
2022-01-09;Oman;307722;4118;0;1.34;0.00;98.66
2022-01-09;Nouvelle-Zélande;14735;51;0;0.35;0.00;99.65
2022-01-09;Népal;832589;11604;0;1.39;0.00;98.61
2022-01-09;Norvège;444368;1350;0;0.30;0.00;99.70
2022-01-09;Pays-Bas;3410288;21553;0;0.63;0.00;99.37
2022-01-09;Nicaragua;17526;218;0;1.24;0.00;98.76
2022-01-09;Nigéria;248312;3077;0;1.24;0.00;98.76
2022-01-09;Niger;8006;280;0;3.50;0.00;96.50
2022-01-09;Nouvelle-Calédonie;13116;281;0;2.14;0.00;97.86
2022-01-09;Namibie;152390;3724;0;2.44;0.00;97.56
2022-01-09;Mozambique;210399;2085;0;0.99;0.00;99.01
2022-01-09;Malaisie;2786219;31678;0;1.14;0.00;98.86
2022-01-09;Mexique;4125388;300334;0;7.28;0.00;92.72
2022-01-09;Malawi;79987;2413;0;3.02;0.00;96.98
2022-01-09;Maldives;98052;264;0;0.27;0.00;99.73
2022-01-09;Maurice;24051;240;0;1.00;0.00;99.00
2022-01-09;Malte;60386;487;0;0.81;0.00;99.19
2022-01-09;Mauritanie;49006;886;0;1.81;0.00;98.19
2022-01-09;Martinique;51840;788;0;1.52;0.00;98.48
2022-01-09;Macao;79;0;0;0.00;0.00;100.00
2022-01-09;Mongolie;395129;2074;0;0.52;0.00;99.48
2022-01-09;Birmanie;532062;19291;0;3.63;0.00;96.37
2022-01-09;Mali;25197;672;0;2.67;0.00;97.33
2022-01-09;Macédoine;233464;8032;0;3.44;0.00;96.56
2022-01-09;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-01-09;Madagascar;54101;1117;0;2.06;0.00;97.94
2022-01-09;Saint Martin;5148;59;0;1.15;0.00;98.85
2022-01-09;Montenegro;190279;2442;0;1.28;0.00;98.72
2022-01-09;Moldavie;380290;10363;0;2.73;0.00;97.27
2022-01-09;Monaco;5593;42;0;0.75;0.00;99.25
2022-01-09;Maroc;1002084;14911;0;1.49;0.00;98.51
2022-01-09;Libye;393447;5788;0;1.47;0.00;98.53
2022-01-09;Lettonie;287851;4658;0;1.62;0.00;98.38
2022-01-09;Luxembourg;112203;922;0;0.82;0.00;99.18
2022-01-09;Lituanie;542304;7543;0;1.39;0.00;98.61
2022-01-09;Lesotho;31106;683;0;2.20;0.00;97.80
2022-01-09;Libéria;6851;287;0;4.19;0.00;95.81
2022-01-09;Sri Lanka;591667;15119;0;2.56;0.00;97.44
2022-01-09;Liechtenstein;6658;71;0;1.07;0.00;98.93
2022-01-09;Sainte-Lucie;14874;306;0;2.06;0.00;97.94
2022-01-09;Liban;774180;9283;0;1.20;0.00;98.80
2022-01-09;Laos;118880;437;0;0.37;0.00;99.63
2022-01-09;Kazakhstan;1081758;18274;0;1.69;0.00;98.31
2022-01-09;Koweït;433919;2471;0;0.57;0.00;99.43
2022-01-09;Corée du Sud;667390;6071;0;0.91;0.00;99.09
2022-01-09;Saint-Kitts-et-Nevis;4145;28;0;0.68;0.00;99.32
2022-01-09;Comores;7594;159;0;2.09;0.00;97.91
2022-01-09;Kiribati;2;0;0;0.00;0.00;100.00
2022-01-09;Cambodge;120621;3015;0;2.50;0.00;97.50
2022-01-09;Kirghizistan;185867;2818;0;1.52;0.00;98.48
2022-01-09;Kenya;311538;5446;0;1.75;0.00;98.25
2022-01-09;Japon;1764280;18399;0;1.04;0.00;98.96
2022-01-09;Jordanie;1079781;12876;0;1.19;0.00;98.81
2022-01-09;Jamaïque;102505;2499;0;2.44;0.00;97.56
2022-01-09;Italie;7436939;139038;0;1.87;0.00;98.13
2022-01-09;Islande;36447;39;0;0.11;0.00;99.89
2022-01-09;Iran;6206405;131878;0;2.12;0.00;97.88
2022-01-09;Iraq;2097540;24207;0;1.15;0.00;98.85
2022-01-09;Inde;35707727;483936;0;1.36;0.00;98.64
2022-01-09;Israël;1503082;8269;0;0.55;0.00;99.45
2022-01-09;Irlande;978104;5952;0;0.61;0.00;99.39
2022-01-09;Indonésie;4266195;144129;0;3.38;0.00;96.62
2022-01-09;Hongrie;1282957;39780;0;3.10;0.00;96.90
2022-01-09;Haïti;26654;780;0;2.93;0.00;97.07
2022-01-09;Croatie;765605;12878;0;1.68;0.00;98.32
2022-01-09;Honduras;381254;10443;0;2.74;0.00;97.26
2022-01-09;Hong-Kong;12786;213;0;1.67;0.00;98.33
2022-01-09;Guyana;44902;1070;0;2.38;0.00;97.62
2022-01-09;Guinée-Bissau;6694;149;0;2.23;0.00;97.77
2022-01-09;Guatemala;638705;16125;0;2.52;0.00;97.48
2022-01-09;Grèce;1507616;21394;0;1.42;0.00;98.58
2022-01-09;Guinée Équatoriale;14401;177;0;1.23;0.00;98.77
2022-01-09;Guadeloupe;56515;831;0;1.47;0.00;98.53
2022-01-09;Guinée;34673;400;0;1.15;0.00;98.85
2022-01-09;Gambie;10792;343;0;3.18;0.00;96.82
2022-01-09;Gibraltar;9891;100;0;1.01;0.00;98.99
2022-01-09;Ghana;150874;1325;0;0.88;0.00;99.12
2022-01-09;Guyane Française;55701;342;0;0.61;0.00;99.39
2022-01-09;Géorgie;959874;14187;0;1.48;0.00;98.52
2022-01-09;Grenade;7699;200;0;2.60;0.00;97.40
2022-01-09;Royaume-Uni;14553878;150534;0;1.03;0.00;98.97
2022-01-09;Gabon;43939;295;0;0.67;0.00;99.33
2022-01-09;France;11876174;122879;0;1.03;0.00;98.97
2022-01-09;Îles Féroé;7708;15;0;0.19;0.00;99.81
2022-01-09;Fidji;57257;709;0;1.24;0.00;98.76
2022-01-09;Finlande;305522;1638;0;0.54;0.00;99.46
2022-01-09;Éthiopie;444124;7030;0;1.58;0.00;98.42
2022-01-09;Espagne;7164906;89934;0;1.26;0.00;98.74
2022-01-09;Érythrée;8335;82;0;0.98;0.00;99.02
2022-01-09;Égypte;392857;21964;0;5.59;0.00;94.41
2022-01-09;Estonie;252517;1955;0;0.77;0.00;99.23
2022-01-09;Équateur;559950;33699;0;6.02;0.00;93.98
2022-01-09;Algérie;222157;6339;0;2.85;0.00;97.15
2022-01-09;République Dominicaine;457227;4255;0;0.93;0.00;99.07
2022-01-09;Dominique;7299;47;0;0.64;0.00;99.36
2022-01-09;Danemark;974481;3386;0;0.35;0.00;99.65
2022-01-09;Djibouti;14177;189;0;1.33;0.00;98.67
2022-01-09;Allemagne;7553743;114033;0;1.51;0.00;98.49
2022-01-09;République Tchèque;2528146;36590;0;1.45;0.00;98.55
2022-01-09;Chypre;204372;657;0;0.32;0.00;99.68
2022-01-09;Cap-vert;50250;361;0;0.72;0.00;99.28
2022-01-09;Cuba;977410;8328;0;0.85;0.00;99.15
2022-01-09;Costa Rica;584547;7372;0;1.26;0.00;98.74
2022-01-09;Colombie;5330662;130338;0;2.45;0.00;97.55
2022-01-09;Chine;103776;4636;0;4.47;0.00;95.53
2022-01-09;Cameroun;109666;1853;0;1.69;0.00;98.31
2022-01-09;Chili;1829437;39272;0;2.15;0.00;97.85
2022-01-09;Côte d'Ivoire;77449;735;0;0.95;0.00;99.05
2022-01-09;Suisse;1483212;12349;0;0.83;0.00;99.17
2022-01-09;Congo (Brazzaville);22418;370;0;1.65;0.00;98.35
2022-01-09;République Centrafricaine;12454;101;0;0.81;0.00;99.19
2022-01-09;Rép. Dém. du Congo;80175;1225;0;1.53;0.00;98.47
2022-01-09;Canada;2532885;30812;0;1.22;0.00;98.78
2022-01-09;Belize;35802;605;0;1.69;0.00;98.31
2022-01-09;Bélarus;708291;5712;0;0.81;0.00;99.19
2022-01-09;Botswana;229855;2475;0;1.08;0.00;98.92
2022-01-09;Bhoutan;2781;3;0;0.11;0.00;99.89
2022-01-09;Bahamas;28619;717;0;2.51;0.00;97.49
2022-01-09;Brésil;22529183;620251;0;2.75;0.00;97.25
2022-01-09;Bolivie;677166;19983;0;2.95;0.00;97.05
2022-01-09;Brunéi Darussalam;15634;98;0;0.63;0.00;99.37
2022-01-09;Saint Barthélemy;2363;6;0;0.25;0.00;99.75
2022-01-09;Bénin;25522;161;0;0.63;0.00;99.37
2022-01-09;Burundi;34722;38;0;0.11;0.00;99.89
2022-01-09;Bahreïn;292572;1397;0;0.48;0.00;99.52
2022-01-09;Bulgarie;780417;31556;0;4.04;0.00;95.96
2022-01-09;Burkina Faso;19636;333;0;1.70;0.00;98.30
2022-01-09;Belgique;2231686;28459;0;1.28;0.00;98.72
2022-01-09;Bangladesh;1593700;28102;0;1.76;0.00;98.24
2022-01-09;Barbade;31841;266;0;0.84;0.00;99.16
2022-01-09;Bosnie-Herzégovine;297333;13568;0;4.56;0.00;95.44
2022-01-09;Azerbaïdjan;621234;8445;0;1.36;0.00;98.64
2022-01-09;Australie;1045291;2387;0;0.23;0.00;99.77
2022-01-09;Autriche;1339421;13848;0;1.03;0.00;98.97
2022-01-09;Argentine;6310844;117492;0;1.86;0.00;98.14
2022-01-09;Angola;89718;1826;0;2.04;0.00;97.96
2022-01-09;Arménie;345855;8001;0;2.31;0.00;97.69
2022-01-09;Albanie;219694;3240;0;1.47;0.00;98.53
2022-01-09;Antigua-et-Barbuda;5058;120;0;2.37;0.00;97.63
2022-01-09;Afghanistan;158381;7373;0;4.66;0.00;95.34
2022-01-09;Émirats Arabes Unis;785625;2174;0;0.28;0.00;99.72
2022-01-09;Andorre;26408;141;0;0.53;0.00;99.47
2022-01-08;Autres;721;15;0;2.08;0.00;97.92
2022-01-08;Zimbabwe;221918;5148;0;2.32;0.00;97.68
2022-01-08;Zambie;281576;3798;0;1.35;0.00;98.65
2022-01-08;Afrique du Sud;3521572;92371;0;2.62;0.00;97.38
2022-01-08;Mayotte;24671;186;0;0.75;0.00;99.25
2022-01-08;Yémen;10178;1986;0;19.51;0.00;80.49
2022-01-08;Kosovo;162373;2991;0;1.84;0.00;98.16
2022-01-08;Samoa;3;0;0;0.00;0.00;100.00
2022-01-08;Vanuatu;7;1;0;14.29;0.00;85.71
2022-01-08;Viet Nam;1876394;34117;0;1.82;0.00;98.18
2022-01-08;Venezuela;446427;5348;0;1.20;0.00;98.80
2022-01-08;St-Vincent / Grenadines;6247;84;0;1.34;0.00;98.66
2022-01-08;Vatican;27;0;0;0.00;0.00;100.00
2022-01-08;Ouzbékistan;199972;1492;0;0.75;0.00;99.25
2022-01-08;Uruguay;443436;6189;0;1.40;0.00;98.60
2022-01-08;États-Unis;59790452;837629;0;1.40;0.00;98.60
2022-01-08;Ouganda;152778;3337;0;2.18;0.00;97.82
2022-01-08;Ukraine;3880371;103523;0;2.67;0.00;97.33
2022-01-08;Tanzanie;30564;740;0;2.42;0.00;97.58
2022-01-08;Taïwan;17302;850;0;4.91;0.00;95.09
2022-01-08;Trinité-et-Tobago;96555;3047;0;3.16;0.00;96.84
2022-01-08;Turquie;9918695;83529;0;0.84;0.00;99.16
2022-01-08;Tonga;1;0;0;0.00;0.00;100.00
2022-01-08;Tunisie;741259;25655;0;3.46;0.00;96.54
2022-01-08;Timor-Leste;19855;122;0;0.61;0.00;99.39
2022-01-08;Tadjikistan;17493;125;0;0.71;0.00;99.29
2022-01-08;Thaïlande;2261039;21813;0;0.96;0.00;99.04
2022-01-08;Togo;33915;253;0;0.75;0.00;99.25
2022-01-08;Tchad;6185;184;0;2.97;0.00;97.03
2022-01-08;Eswatini;67240;1332;0;1.98;0.00;98.02
2022-01-08;Syrie;50482;2924;0;5.79;0.00;94.21
2022-01-08;El Salvador;122234;3827;0;3.13;0.00;96.87
2022-01-08;Sao Tomé-et-Principe;4735;63;0;1.33;0.00;98.67
2022-01-08;Soudan du sud;16042;136;0;0.85;0.00;99.15
2022-01-08;Suriname;57339;1196;0;2.09;0.00;97.91
2022-01-08;Somalie;24261;1335;0;5.50;0.00;94.50
2022-01-08;Sénégal;78624;1896;0;2.41;0.00;97.59
2022-01-08;Saint-Marin;9095;103;0;1.13;0.00;98.87
2022-01-08;Sierra Leone;7405;124;0;1.67;0.00;98.33
2022-01-08;Slovaquie;1394685;16933;0;1.21;0.00;98.79
2022-01-08;Slovénie;487437;5650;0;1.16;0.00;98.84
2022-01-08;Singapour;284802;837;0;0.29;0.00;99.71
2022-01-08;Suède;1416650;15377;0;1.09;0.00;98.91
2022-01-08;Soudan;47443;3340;0;7.04;0.00;92.96
2022-01-08;Seychelles;26968;134;0;0.50;0.00;99.50
2022-01-08;Îles Salomon;28;0;0;0.00;0.00;100.00
2022-01-08;Arabie Saoudite;575293;8892;0;1.55;0.00;98.45
2022-01-08;Rwanda;120374;1373;0;1.14;0.00;98.86
2022-01-08;Russie;10453895;309041;0;2.96;0.00;97.04
2022-01-08;Serbie;1342646;12890;0;0.96;0.00;99.04
2022-01-08;Roumanie;1839825;58997;0;3.21;0.00;96.79
2022-01-08;Réunion;85960;419;0;0.49;0.00;99.51
2022-01-08;Qatar;266962;618;0;0.23;0.00;99.77
2022-01-08;Paraguay;472673;16658;0;3.52;0.00;96.48
2022-01-08;Palaos;8;0;0;0.00;0.00;100.00
2022-01-08;Portugal;1613427;19091;0;1.18;0.00;98.82
2022-01-08;Palestine;471414;4954;0;1.05;0.00;98.95
2022-01-08;Pologne;4202090;99720;0;2.37;0.00;97.63
2022-01-08;Pakistan;1304058;28969;0;2.22;0.00;97.78
2022-01-08;Philippines;2936875;52135;0;1.78;0.00;98.22
2022-01-08;Papouasie-Nouvelle-Guinée;36326;591;0;1.63;0.00;98.37
2022-01-08;Polynésie Française;46534;636;0;1.37;0.00;98.63
2022-01-08;Pérou;2358685;203019;0;8.61;0.00;91.39
2022-01-08;Panama;522249;7458;0;1.43;0.00;98.57
2022-01-08;Oman;306755;4117;0;1.34;0.00;98.66
2022-01-08;Nouvelle-Zélande;14675;51;0;0.35;0.00;99.65
2022-01-08;Népal;831748;11602;0;1.39;0.00;98.61
2022-01-08;Norvège;440184;1350;0;0.31;0.00;99.69
2022-01-08;Pays-Bas;3376251;21545;0;0.64;0.00;99.36
2022-01-08;Nicaragua;17526;218;0;1.24;0.00;98.76
2022-01-08;Nigéria;247775;3071;0;1.24;0.00;98.76
2022-01-08;Niger;7961;280;0;3.52;0.00;96.48
2022-01-08;Nouvelle-Calédonie;13116;281;0;2.14;0.00;97.86
2022-01-08;Namibie;151957;3705;0;2.44;0.00;97.56
2022-01-08;Mozambique;209389;2077;0;0.99;0.00;99.01
2022-01-08;Malaisie;2783331;31655;0;1.14;0.00;98.86
2022-01-08;Mexique;4113789;300303;0;7.30;0.00;92.70
2022-01-08;Malawi;79713;2411;0;3.02;0.00;96.98
2022-01-08;Maldives;97668;264;0;0.27;0.00;99.73
2022-01-08;Maurice;24051;240;0;1.00;0.00;99.00
2022-01-08;Malte;59823;487;0;0.81;0.00;99.19
2022-01-08;Mauritanie;48105;885;0;1.84;0.00;98.16
2022-01-08;Martinique;51840;788;0;1.52;0.00;98.48
2022-01-08;Macao;79;0;0;0.00;0.00;100.00
2022-01-08;Mongolie;393470;2070;0;0.53;0.00;99.47
2022-01-08;Birmanie;531925;19290;0;3.63;0.00;96.37
2022-01-08;Mali;23980;671;0;2.80;0.00;97.20
2022-01-08;Macédoine;232068;8023;0;3.46;0.00;96.54
2022-01-08;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-01-08;Madagascar;54101;1117;0;2.06;0.00;97.94
2022-01-08;Saint Martin;5148;59;0;1.15;0.00;98.85
2022-01-08;Montenegro;187825;2434;0;1.30;0.00;98.70
2022-01-08;Moldavie;379901;10356;0;2.73;0.00;97.27
2022-01-08;Monaco;5593;42;0;0.75;0.00;99.25
2022-01-08;Maroc;997121;14904;0;1.49;0.00;98.51
2022-01-08;Libye;392868;5778;0;1.47;0.00;98.53
2022-01-08;Lettonie;286841;4650;0;1.62;0.00;98.38
2022-01-08;Luxembourg;112203;922;0;0.82;0.00;99.18
2022-01-08;Lituanie;539771;7524;0;1.39;0.00;98.61
2022-01-08;Lesotho;30853;679;0;2.20;0.00;97.80
2022-01-08;Libéria;6851;287;0;4.19;0.00;95.81
2022-01-08;Sri Lanka;591231;15112;0;2.56;0.00;97.44
2022-01-08;Liechtenstein;6597;71;0;1.08;0.00;98.92
2022-01-08;Sainte-Lucie;14654;306;0;2.09;0.00;97.91
2022-01-08;Liban;769400;9267;0;1.20;0.00;98.80
2022-01-08;Laos;117956;430;0;0.36;0.00;99.64
2022-01-08;Kazakhstan;1079671;18274;0;1.69;0.00;98.31
2022-01-08;Koweït;430920;2471;0;0.57;0.00;99.43
2022-01-08;Corée du Sud;664391;6037;0;0.91;0.00;99.09
2022-01-08;Saint-Kitts-et-Nevis;4056;28;0;0.69;0.00;99.31
2022-01-08;Comores;7554;159;0;2.10;0.00;97.90
2022-01-08;Kiribati;2;0;0;0.00;0.00;100.00
2022-01-08;Cambodge;120591;3015;0;2.50;0.00;97.50
2022-01-08;Kirghizistan;185677;2816;0;1.52;0.00;98.48
2022-01-08;Kenya;310797;5425;0;1.75;0.00;98.25
2022-01-08;Japon;1756209;18398;0;1.05;0.00;98.95
2022-01-08;Jordanie;1077432;12856;0;1.19;0.00;98.81
2022-01-08;Jamaïque;101056;2495;0;2.47;0.00;97.53
2022-01-08;Italie;7281297;138881;0;1.91;0.00;98.09
2022-01-08;Islande;36447;39;0;0.11;0.00;99.89
2022-01-08;Iran;6204925;131847;0;2.12;0.00;97.88
2022-01-08;Iraq;2096806;24200;0;1.15;0.00;98.85
2022-01-08;Inde;35528004;483790;0;1.36;0.00;98.64
2022-01-08;Israël;1485591;8259;0;0.56;0.00;99.44
2022-01-08;Irlande;956720;5952;0;0.62;0.00;99.38
2022-01-08;Indonésie;4265666;144127;0;3.38;0.00;96.62
2022-01-08;Hongrie;1282957;39780;0;3.10;0.00;96.90
2022-01-08;Haïti;26304;774;0;2.94;0.00;97.06
2022-01-08;Croatie;758272;12841;0;1.69;0.00;98.31
2022-01-08;Honduras;381254;10443;0;2.74;0.00;97.26
2022-01-08;Hong-Kong;12770;213;0;1.67;0.00;98.33
2022-01-08;Guyana;44245;1067;0;2.41;0.00;97.59
2022-01-08;Guinée-Bissau;6694;149;0;2.23;0.00;97.77
2022-01-08;Guatemala;637663;16124;0;2.53;0.00;97.47
2022-01-08;Grèce;1489024;21328;0;1.43;0.00;98.57
2022-01-08;Guinée Équatoriale;14401;177;0;1.23;0.00;98.77
2022-01-08;Guadeloupe;56515;831;0;1.47;0.00;98.53
2022-01-08;Guinée;34139;397;0;1.16;0.00;98.84
2022-01-08;Gambie;10792;343;0;3.18;0.00;96.82
2022-01-08;Gibraltar;9718;100;0;1.03;0.00;98.97
2022-01-08;Ghana;149367;1319;0;0.88;0.00;99.12
2022-01-08;Guyane Française;55701;342;0;0.61;0.00;99.39
2022-01-08;Géorgie;956032;14156;0;1.48;0.00;98.52
2022-01-08;Grenade;7669;200;0;2.61;0.00;97.39
2022-01-08;Royaume-Uni;14412349;150437;0;1.04;0.00;98.96
2022-01-08;Gabon;43939;295;0;0.67;0.00;99.33
2022-01-08;France;11580077;122789;0;1.06;0.00;98.94
2022-01-08;Îles Féroé;6855;15;0;0.22;0.00;99.78
2022-01-08;Fidji;57257;709;0;1.24;0.00;98.76
2022-01-08;Finlande;305522;1638;0;0.54;0.00;99.46
2022-01-08;Éthiopie;443339;7020;0;1.58;0.00;98.42
2022-01-08;Espagne;7164906;89934;0;1.26;0.00;98.74
2022-01-08;Érythrée;8303;82;0;0.99;0.00;99.01
2022-01-08;Égypte;391945;21938;0;5.60;0.00;94.40
2022-01-08;Estonie;251239;1954;0;0.78;0.00;99.22
2022-01-08;Équateur;559950;33699;0;6.02;0.00;93.98
2022-01-08;Algérie;221742;6330;0;2.85;0.00;97.15
2022-01-08;République Dominicaine;451185;4255;0;0.94;0.00;99.06
2022-01-08;Dominique;7299;47;0;0.64;0.00;99.36
2022-01-08;Danemark;954736;3372;0;0.35;0.00;99.65
2022-01-08;Djibouti;14084;189;0;1.34;0.00;98.66
2022-01-08;Allemagne;7531904;113982;0;1.51;0.00;98.49
2022-01-08;République Tchèque;2524171;36558;0;1.45;0.00;98.55
2022-01-08;Chypre;201360;654;0;0.32;0.00;99.68
2022-01-08;Cap-vert;49850;360;0;0.72;0.00;99.28
2022-01-08;Cuba;974687;8326;0;0.85;0.00;99.15
2022-01-08;Costa Rica;584547;7372;0;1.26;0.00;98.74
2022-01-08;Colombie;5300032;130288;0;2.46;0.00;97.54
2022-01-08;Chine;103619;4636;0;4.47;0.00;95.53
2022-01-08;Cameroun;109666;1853;0;1.69;0.00;98.31
2022-01-08;Chili;1825417;39251;0;2.15;0.00;97.85
2022-01-08;Côte d'Ivoire;76732;733;0;0.96;0.00;99.04
2022-01-08;Suisse;1483212;12337;0;0.83;0.00;99.17
2022-01-08;Congo (Brazzaville);21844;370;0;1.69;0.00;98.31
2022-01-08;République Centrafricaine;12454;101;0;0.81;0.00;99.19
